ExecutableID: 6251995937, From edge: 1, Row number: 1, SubmitTime: 5612587446, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6254196815, From edge: 2, Row number: 70, SubmitTime: 40699497425, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 23258.858520576043,delayed_hit: 0, forward_counter: 77, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 71, SubmitTime: 40699497427, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 23498.123990357377,delayed_hit: 0, forward_counter: 78, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 72, SubmitTime: 40699497429, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 23737.38946013871,delayed_hit: 0, forward_counter: 79, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 73, SubmitTime: 40699497431, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 23976.654929920045,delayed_hit: 0, forward_counter: 80, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 74, SubmitTime: 40699497433, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 24215.92039970138,delayed_hit: 0, forward_counter: 81, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 75, SubmitTime: 40699497435, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 24455.185869482713,delayed_hit: 0, forward_counter: 82, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 76, SubmitTime: 40699497437, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 24694.451339264047,delayed_hit: 0, forward_counter: 83, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 77, SubmitTime: 40699497439, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 24933.71680904538,delayed_hit: 0, forward_counter: 84, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 78, SubmitTime: 40699497441, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 25172.982278826716,delayed_hit: 0, forward_counter: 85, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 79, SubmitTime: 40699497443, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 25412.24774860805,delayed_hit: 0, forward_counter: 86, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 80, SubmitTime: 40699497445, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 25651.513218389384,delayed_hit: 0, forward_counter: 87, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 81, SubmitTime: 40699497447, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 25890.778688170718,delayed_hit: 0, forward_counter: 88, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 82, SubmitTime: 40699497449, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 26130.044157952052,delayed_hit: 0, forward_counter: 89, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 83, SubmitTime: 40699497451, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 26369.309627733386,delayed_hit: 0, forward_counter: 90, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 84, SubmitTime: 40699497453, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 26608.57509751472,delayed_hit: 0, forward_counter: 91, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 85, SubmitTime: 40699497455, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 26847.840567296054,delayed_hit: 0, forward_counter: 92, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 86, SubmitTime: 40699497457, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 27087.10603707739,delayed_hit: 0, forward_counter: 93, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 87, SubmitTime: 40699497459, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 27326.371506858723,delayed_hit: 0, forward_counter: 94, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 88, SubmitTime: 40699497461, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 27565.636976640057,delayed_hit: 0, forward_counter: 95, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 89, SubmitTime: 40699497463, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 27804.90244642139,delayed_hit: 0, forward_counter: 96, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 90, SubmitTime: 40699497465, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 28044.167916202725,delayed_hit: 0, forward_counter: 97, cost: 0.0,cost_counter: 16589.93753019733
ExecutableID: 6254196815, From edge: 2, Row number: 91, SubmitTime: 40699497467, Latency to cloud for ExecutableID 6254196815: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 28283.43338598406,delayed_hit: 0, forward_counter: 98, cost: 0.0,cost_counter: 16589.93753019733
