ExecutableID: 6251980656, From edge: 1, Row number: 26, SubmitTime: 5849932843, Latency to cloud for ExecutableID 6251980656: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6253589622, From edge: 3, Row number: 492, SubmitTime: 30885493405, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 56857.4928923306,delayed_hit: 0, forward_counter: 80, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 493, SubmitTime: 30885493407, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 57580.300096853265,delayed_hit: 0, forward_counter: 81, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 494, SubmitTime: 30885493409, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 58303.10730137593,delayed_hit: 0, forward_counter: 82, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 495, SubmitTime: 30885493411, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 59025.914505898596,delayed_hit: 0, forward_counter: 83, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 496, SubmitTime: 30885493413, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 59748.72171042126,delayed_hit: 0, forward_counter: 84, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 497, SubmitTime: 30885493415, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 60471.52891494393,delayed_hit: 0, forward_counter: 85, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 498, SubmitTime: 30885493417, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 61194.33611946659,delayed_hit: 0, forward_counter: 86, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 499, SubmitTime: 30885493419, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 61917.14332398926,delayed_hit: 0, forward_counter: 87, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 500, SubmitTime: 30885493421, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 62639.95052851192,delayed_hit: 0, forward_counter: 88, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 501, SubmitTime: 30885493423, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 63362.75773303459,delayed_hit: 0, forward_counter: 89, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 502, SubmitTime: 30885493425, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 64085.564937557254,delayed_hit: 0, forward_counter: 90, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 503, SubmitTime: 30885493427, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 64808.37214207992,delayed_hit: 0, forward_counter: 91, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 504, SubmitTime: 30885493429, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 65531.179346602585,delayed_hit: 0, forward_counter: 92, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 505, SubmitTime: 30885493431, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 66253.98655112526,delayed_hit: 0, forward_counter: 93, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6253589622, From edge: 3, Row number: 506, SubmitTime: 30885493433, Latency to cloud for ExecutableID 6253589622: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 66976.79375564793,delayed_hit: 0, forward_counter: 94, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6254196504, From edge: 2, Row number: 502, SubmitTime: 40701042352, Latency to cloud for ExecutableID 6254196504: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 67216.05922542926,delayed_hit: 0, forward_counter: 95, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6254172465, From edge: 2, Row number: 508, SubmitTime: 40746629225, Latency to cloud for ExecutableID 6254172465: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 67455.32469521058,delayed_hit: 0, forward_counter: 96, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6254201019, From edge: 2, Row number: 509, SubmitTime: 40749060500, Latency to cloud for ExecutableID 6254201019: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 67694.59016499191,delayed_hit: 0, forward_counter: 97, cost: 0.0,cost_counter: 10323.222331391999
ExecutableID: 6254202777, From edge: 2, Row number: 511, SubmitTime: 40802001024, Latency to cloud for ExecutableID 6254202777: 239.26546978133334, , ,Number of cache hits: 0,Total Latency: 67933.85563477324,delayed_hit: 0, forward_counter: 98, cost: 0.0,cost_counter: 10323.222331391999
