ExecutableID: 6251699911, From edge: 1, Row number: 17, SubmitTime: 5629483815, Latency to cloud for ExecutableID 6251699911: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6253586110, From edge: 3, Row number: 83, SubmitTime: 30823608161, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 39270.854514005296,delayed_hit: 0, forward_counter: 55, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 84, SubmitTime: 30823608163, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 39993.66171852796,delayed_hit: 0, forward_counter: 56, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 85, SubmitTime: 30823608165, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 40716.46892305063,delayed_hit: 0, forward_counter: 57, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 86, SubmitTime: 30823608167, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 41439.27612757329,delayed_hit: 0, forward_counter: 58, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 87, SubmitTime: 30823608169, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 42162.08333209596,delayed_hit: 0, forward_counter: 59, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 88, SubmitTime: 30823608171, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 42884.89053661862,delayed_hit: 0, forward_counter: 60, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 89, SubmitTime: 30823608173, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 43607.69774114129,delayed_hit: 0, forward_counter: 61, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 90, SubmitTime: 30823608175, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 44330.50494566395,delayed_hit: 0, forward_counter: 62, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 91, SubmitTime: 30823608177, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 45053.31215018662,delayed_hit: 0, forward_counter: 63, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 92, SubmitTime: 30823608179, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 45776.119354709284,delayed_hit: 0, forward_counter: 64, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 93, SubmitTime: 30823608181, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 46498.92655923195,delayed_hit: 0, forward_counter: 65, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 94, SubmitTime: 30823608183, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 47221.733763754615,delayed_hit: 0, forward_counter: 66, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 95, SubmitTime: 30823608185, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 47944.54096827728,delayed_hit: 0, forward_counter: 67, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 96, SubmitTime: 30823608187, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 48667.348172799946,delayed_hit: 0, forward_counter: 68, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 97, SubmitTime: 30823608189, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 49390.15537732261,delayed_hit: 0, forward_counter: 69, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 98, SubmitTime: 30823608191, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 50112.96258184528,delayed_hit: 0, forward_counter: 70, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 99, SubmitTime: 30823608193, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 50835.76978636794,delayed_hit: 0, forward_counter: 71, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 100, SubmitTime: 30823608195, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 51558.57699089061,delayed_hit: 0, forward_counter: 72, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 101, SubmitTime: 30823608197, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 52281.38419541327,delayed_hit: 0, forward_counter: 73, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 102, SubmitTime: 30823608199, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 53004.19139993594,delayed_hit: 0, forward_counter: 74, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 103, SubmitTime: 30823608201, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 53726.998604458604,delayed_hit: 0, forward_counter: 75, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 104, SubmitTime: 30823608203, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 54449.80580898127,delayed_hit: 0, forward_counter: 76, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 105, SubmitTime: 30823608205, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 55172.613013503935,delayed_hit: 0, forward_counter: 77, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 106, SubmitTime: 30823608207, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 55895.4202180266,delayed_hit: 0, forward_counter: 78, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 107, SubmitTime: 30823608209, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 56618.227422549266,delayed_hit: 0, forward_counter: 79, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 108, SubmitTime: 30823608211, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 57341.03462707193,delayed_hit: 0, forward_counter: 80, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 109, SubmitTime: 30823608213, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 58063.8418315946,delayed_hit: 0, forward_counter: 81, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 110, SubmitTime: 30823608215, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 58786.64903611726,delayed_hit: 0, forward_counter: 82, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 111, SubmitTime: 30823608217, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 59509.45624063993,delayed_hit: 0, forward_counter: 83, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 112, SubmitTime: 30823608219, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 60232.26344516259,delayed_hit: 0, forward_counter: 84, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 113, SubmitTime: 30823608221, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 60955.07064968526,delayed_hit: 0, forward_counter: 85, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 114, SubmitTime: 30823608223, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 61677.87785420792,delayed_hit: 0, forward_counter: 86, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 115, SubmitTime: 30823608225, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 62400.68505873059,delayed_hit: 0, forward_counter: 87, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 116, SubmitTime: 30823608227, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 63123.492263253254,delayed_hit: 0, forward_counter: 88, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 117, SubmitTime: 30823608229, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 63846.29946777592,delayed_hit: 0, forward_counter: 89, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 118, SubmitTime: 30823608231, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 64569.106672298585,delayed_hit: 0, forward_counter: 90, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 119, SubmitTime: 30823608233, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 65291.91387682125,delayed_hit: 0, forward_counter: 91, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 120, SubmitTime: 30823608235, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 66014.72108134392,delayed_hit: 0, forward_counter: 92, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 121, SubmitTime: 30823608237, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 66737.52828586659,delayed_hit: 0, forward_counter: 93, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 122, SubmitTime: 30823608239, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 67460.33549038926,delayed_hit: 0, forward_counter: 94, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 123, SubmitTime: 30823608241, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 68183.14269491193,delayed_hit: 0, forward_counter: 95, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 124, SubmitTime: 30823608243, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 68905.9498994346,delayed_hit: 0, forward_counter: 96, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 125, SubmitTime: 30823608245, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 69628.75710395728,delayed_hit: 0, forward_counter: 97, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 126, SubmitTime: 30823608247, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 70351.56430847995,delayed_hit: 0, forward_counter: 98, cost: 0.0,cost_counter: 34762.57050897067
ExecutableID: 6253586110, From edge: 3, Row number: 127, SubmitTime: 30823608249, Latency to cloud for ExecutableID 6253586110: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 71074.37151300262,delayed_hit: 0, forward_counter: 99, cost: 0.0,cost_counter: 34762.57050897067
