ExecutableID: 6251904229, From edge: 1, Row number: 22, SubmitTime: 5699457283, Latency to cloud for ExecutableID 6251904229: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6253592254, From edge: 3, Row number: 696, SubmitTime: 30937868655, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 48813.287582378645,delayed_hit: 0, forward_counter: 43, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 697, SubmitTime: 30937868656, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 49536.09478690131,delayed_hit: 0, forward_counter: 44, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 698, SubmitTime: 30937868657, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 50258.901991423976,delayed_hit: 0, forward_counter: 45, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 699, SubmitTime: 30937868658, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 50981.70919594664,delayed_hit: 0, forward_counter: 46, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 700, SubmitTime: 30937868659, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 51704.51640046931,delayed_hit: 0, forward_counter: 47, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 701, SubmitTime: 30937868660, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 52427.32360499197,delayed_hit: 0, forward_counter: 48, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 702, SubmitTime: 30937868661, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 53150.13080951464,delayed_hit: 0, forward_counter: 49, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 703, SubmitTime: 30937868662, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 53872.9380140373,delayed_hit: 0, forward_counter: 50, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 704, SubmitTime: 30937868663, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 54595.74521855997,delayed_hit: 0, forward_counter: 51, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253592254, From edge: 3, Row number: 705, SubmitTime: 30937868664, Latency to cloud for ExecutableID 6253592254: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 55318.552423082634,delayed_hit: 0, forward_counter: 52, cost: 0.0,cost_counter: 24403.10939101867
ExecutableID: 6253873519, From edge: 5, Row number: 1174, SubmitTime: 36002014687, Latency to cloud for ExecutableID 6253873519: 2418.9613725013332, , ,Number of cache hits: 0,Total Latency: 57737.51379558397,delayed_hit: 0, forward_counter: 53, cost: 2623.777625429333,cost_counter: 27026.887016448003
ExecutableID: 6253873659, From edge: 5, Row number: 1179, SubmitTime: 36015003703, Latency to cloud for ExecutableID 6253873659: 2418.9613725013332, , ,Number of cache hits: 0,Total Latency: 60156.4751680853,delayed_hit: 0, forward_counter: 54, cost: 2444.5701150037335,cost_counter: 29471.457131451738
ExecutableID: 6253876569, From edge: 5, Row number: 1186, SubmitTime: 36131311992, Latency to cloud for ExecutableID 6253876569: 2418.9613725013332, , ,Number of cache hits: 0,Total Latency: 62575.436540586634,delayed_hit: 0, forward_counter: 55, cost: 0.0,cost_counter: 29471.457131451738
ExecutableID: 6253876954, From edge: 5, Row number: 1192, SubmitTime: 36160096923, Latency to cloud for ExecutableID 6253876954: 2418.9613725013332, , ,Number of cache hits: 0,Total Latency: 64994.39791308797,delayed_hit: 0, forward_counter: 56, cost: 2470.2325445973333,cost_counter: 31941.68967604907
ExecutableID: 6253878334, From edge: 5, Row number: 1199, SubmitTime: 36195558562, Latency to cloud for ExecutableID 6253878334: 2418.9613725013332, , ,Number of cache hits: 0,Total Latency: 67413.35928558931,delayed_hit: 0, forward_counter: 57, cost: 0.0,cost_counter: 31941.68967604907
ExecutableID: 6253593039, From edge: 3, Row number: 759, SubmitTime: 30951096161, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 68136.16649011198,delayed_hit: 0, forward_counter: 58, cost: 0.0,cost_counter: 31941.68967604907
ExecutableID: 6253593039, From edge: 3, Row number: 760, SubmitTime: 30951096162, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 68858.97369463465,delayed_hit: 0, forward_counter: 59, cost: 927.6234574506666,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 761, SubmitTime: 30951096163, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 69581.78089915733,delayed_hit: 0, forward_counter: 60, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 762, SubmitTime: 30951096164, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 70304.58810368,delayed_hit: 0, forward_counter: 61, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 763, SubmitTime: 30951096165, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 71027.39530820267,delayed_hit: 0, forward_counter: 62, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 764, SubmitTime: 30951096166, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 71750.20251272534,delayed_hit: 0, forward_counter: 63, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 765, SubmitTime: 30951096167, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 72473.00971724802,delayed_hit: 0, forward_counter: 64, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 766, SubmitTime: 30951096168, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 73195.81692177069,delayed_hit: 0, forward_counter: 65, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 767, SubmitTime: 30951096169, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 73918.62412629336,delayed_hit: 0, forward_counter: 66, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 768, SubmitTime: 30951096170, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 74641.43133081603,delayed_hit: 0, forward_counter: 67, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 769, SubmitTime: 30951096171, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 75364.2385353387,delayed_hit: 0, forward_counter: 68, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 770, SubmitTime: 30951096172, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 76087.04573986138,delayed_hit: 0, forward_counter: 69, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 771, SubmitTime: 30951096173, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 76809.85294438405,delayed_hit: 0, forward_counter: 70, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 772, SubmitTime: 30951096174, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 77532.66014890673,delayed_hit: 0, forward_counter: 71, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 773, SubmitTime: 30951096175, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 78255.4673534294,delayed_hit: 0, forward_counter: 72, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 774, SubmitTime: 30951096176, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 78978.27455795207,delayed_hit: 0, forward_counter: 73, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 775, SubmitTime: 30951096177, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 79701.08176247474,delayed_hit: 0, forward_counter: 74, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 776, SubmitTime: 30951096178, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 80423.88896699742,delayed_hit: 0, forward_counter: 75, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 777, SubmitTime: 30951096179, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 81146.69617152009,delayed_hit: 0, forward_counter: 76, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 778, SubmitTime: 30951096180, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 81869.50337604276,delayed_hit: 0, forward_counter: 77, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 779, SubmitTime: 30951096181, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 82592.31058056543,delayed_hit: 0, forward_counter: 78, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 780, SubmitTime: 30951096182, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 83315.1177850881,delayed_hit: 0, forward_counter: 79, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 781, SubmitTime: 30951096183, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 84037.92498961078,delayed_hit: 0, forward_counter: 80, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 782, SubmitTime: 30951096184, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 84760.73219413345,delayed_hit: 0, forward_counter: 81, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 783, SubmitTime: 30951096185, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 85483.53939865612,delayed_hit: 0, forward_counter: 82, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 784, SubmitTime: 30951096186, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 86206.3466031788,delayed_hit: 0, forward_counter: 83, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 785, SubmitTime: 30951096187, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 86929.15380770147,delayed_hit: 0, forward_counter: 84, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 786, SubmitTime: 30951096188, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 87651.96101222414,delayed_hit: 0, forward_counter: 85, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 787, SubmitTime: 30951096189, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 88374.76821674682,delayed_hit: 0, forward_counter: 86, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 788, SubmitTime: 30951096190, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 89097.57542126949,delayed_hit: 0, forward_counter: 87, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 789, SubmitTime: 30951096191, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 89820.38262579216,delayed_hit: 0, forward_counter: 88, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 790, SubmitTime: 30951096192, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 90543.18983031483,delayed_hit: 0, forward_counter: 89, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 791, SubmitTime: 30951096193, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 91265.9970348375,delayed_hit: 0, forward_counter: 90, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 792, SubmitTime: 30951096194, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 91988.80423936018,delayed_hit: 0, forward_counter: 91, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 793, SubmitTime: 30951096195, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 92711.61144388285,delayed_hit: 0, forward_counter: 92, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 794, SubmitTime: 30951096196, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 93434.41864840552,delayed_hit: 0, forward_counter: 93, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 795, SubmitTime: 30951096197, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 94157.2258529282,delayed_hit: 0, forward_counter: 94, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 796, SubmitTime: 30951096198, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 94880.03305745087,delayed_hit: 0, forward_counter: 95, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 797, SubmitTime: 30951096199, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 95602.84026197354,delayed_hit: 0, forward_counter: 96, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 798, SubmitTime: 30951096200, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 96325.64746649622,delayed_hit: 0, forward_counter: 97, cost: 0.0,cost_counter: 32869.31313349974
ExecutableID: 6253593039, From edge: 3, Row number: 799, SubmitTime: 30951096201, Latency to cloud for ExecutableID 6253593039: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 97048.45467101889,delayed_hit: 0, forward_counter: 98, cost: 0.0,cost_counter: 32869.31313349974
