ExecutableID: 6251995937, From edge: 1, Row number: 1, SubmitTime: 5612587446, Latency to cloud for ExecutableID 6251995937: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 722.8072045226666,delayed_hit: 0, forward_counter: 1, cost: 0.0,cost_counter: 0
ExecutableID: 6253593205, From edge: 3, Row number: 895, SubmitTime: 30961961030, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 55668.68173619193,delayed_hit: 0, forward_counter: 77, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 896, SubmitTime: 30961961032, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 56391.4889407146,delayed_hit: 0, forward_counter: 78, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 897, SubmitTime: 30961961034, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 57114.29614523726,delayed_hit: 0, forward_counter: 79, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 898, SubmitTime: 30961961036, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 57837.10334975993,delayed_hit: 0, forward_counter: 80, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 899, SubmitTime: 30961961038, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 58559.91055428259,delayed_hit: 0, forward_counter: 81, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 900, SubmitTime: 30961961040, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 59282.71775880526,delayed_hit: 0, forward_counter: 82, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 901, SubmitTime: 30961961042, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 60005.52496332792,delayed_hit: 0, forward_counter: 83, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 902, SubmitTime: 30961961044, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 60728.33216785059,delayed_hit: 0, forward_counter: 84, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 903, SubmitTime: 30961961046, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 61451.139372373254,delayed_hit: 0, forward_counter: 85, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 904, SubmitTime: 30961961048, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 62173.94657689592,delayed_hit: 0, forward_counter: 86, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 905, SubmitTime: 30961961050, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 62896.753781418585,delayed_hit: 0, forward_counter: 87, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 906, SubmitTime: 30961961052, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 63619.56098594125,delayed_hit: 0, forward_counter: 88, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 907, SubmitTime: 30961961054, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 64342.368190463916,delayed_hit: 0, forward_counter: 89, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 908, SubmitTime: 30961961056, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 65065.17539498658,delayed_hit: 0, forward_counter: 90, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 909, SubmitTime: 30961961058, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 65787.98259950925,delayed_hit: 0, forward_counter: 91, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 910, SubmitTime: 30961961060, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 66510.78980403193,delayed_hit: 0, forward_counter: 92, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 911, SubmitTime: 30961961062, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 67233.5970085546,delayed_hit: 0, forward_counter: 93, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 912, SubmitTime: 30961961064, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 67956.40421307727,delayed_hit: 0, forward_counter: 94, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 913, SubmitTime: 30961961066, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 68679.21141759994,delayed_hit: 0, forward_counter: 95, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 914, SubmitTime: 30961961068, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 69402.01862212262,delayed_hit: 0, forward_counter: 96, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 915, SubmitTime: 30961961070, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 70124.82582664529,delayed_hit: 0, forward_counter: 97, cost: 0.0,cost_counter: 20984.762815829334
ExecutableID: 6253593205, From edge: 3, Row number: 916, SubmitTime: 30961961072, Latency to cloud for ExecutableID 6253593205: 722.8072045226666, , ,Number of cache hits: 0,Total Latency: 70847.63303116796,delayed_hit: 0, forward_counter: 98, cost: 0.0,cost_counter: 20984.762815829334
